순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
193,특수요원 빼꼼,2022-06-01,"110,721,400",0.0%,"12,674",115,741,중국,중국,"(주)띵크,예지림엔터테인먼트,(주)인터파크"
194,불도저에 탄 소녀,2022-04-07,"104,318,240",0.0%,"12,482",203,"2,175",한국,한국,트윈플러스파트너스(주)
195,뱅드림! 팝핀' 드림!,2022-03-24,"121,601,460",0.0%,"12,386",105,"1,987",일본,일본,(주)애니플러스
196,걸리버 리턴즈,2022-11-03,"95,813,587",0.0%,"12,257",206,993,우크라이나,우크라이나,(주)박수엔터테인먼트
197,성덕,2022-09-28,"106,452,892",0.0%,"12,158",60,"1,345",한국,한국,오드
198,한여름밤의 재즈,2022-09-08,"121,694,789",0.0%,"11,867",43,970,미국,미국,찬란
199,하늘의 푸르름을 아는 사람이여,2022-03-16,"104,900,500",0.0%,"11,763",121,"1,791",일본,일본,(주)넥스트엔터테인먼트월드(NEW)
200,피그,2022-02-23,"107,541,970",0.0%,"11,726",113,"1,612",미국,미국,판씨네마(주)
201,장민호 드라마 최종회,2022-01-24,"223,662,200",0.0%,"11,687",81,839,한국,한국,"씨제이 씨지브이(CJ CGV)(주),CGV ICECON"
202,토르: 마법 검의 전설,2022-05-04,"90,551,300",0.0%,"11,583",201,924,독일,독일,(주)박수엔터테인먼트
203,엔칸토: 마법의 세계,2021-11-24,"103,400,120",0.0%,"11,513",160,909,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
204,해리 포터와 불사조 기사단,2007-07-11,"111,181,470",0.0%,"11,478",86,"1,282",미국,미국,워너브러더스 코리아(주)
205,실종,2022-06-15,"105,365,000",0.0%,"11,451",67,"1,061",일본,일본,(주)디스테이션
206,더 컨트랙터,2022-04-28,"90,330,780",0.0%,"11,365",161,"1,266",미국,미국,(주)제이앤씨미디어그룹
207,엑스칼리버 더 뮤지컬 다큐멘터리: 도겸의 찬란한 여정,2022-10-05,"261,746,000",0.0%,"11,305",31,295,한국,한국,씨제이포디플렉스 주식회사
208,나를 만나는 길,2022-05-12,"103,303,300",0.0%,"11,221",53,962,영국,영국,(주)티캐스트
209,BIFAN2022 부천 초이스: 단편 1,,"55,760,000",0.0%,"11,152",1,63,기타,기타,
210,오! 마이 고스트,2022-09-15,"87,894,391",0.0%,"11,124",283,"1,876",한국,한국,"(주)디스테이션,주식회사 제이씨엔터웍스"
211,화양연화,2000-10-20,"108,647,570",0.0%,"11,056",88,"1,590",홍콩,"홍콩,프랑스",(주)디스테이션
212,모어,2022-06-23,"93,207,900",0.0%,"11,015",54,"1,173",한국,한국,(주)엣나인필름
213,녹턴,2022-08-18,"78,048,100",0.0%,"10,989",54,660,한국,한국,(주)시네마달
214,그래비티,2013-10-17,"230,626,500",0.0%,"10,894",20,492,미국,미국,"(주)스튜디오디에이치엘,주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)"
215,미싱타는 여자들,2022-01-20,"86,361,720",0.0%,"10,683",39,970,한국,한국,(주)영화사 진진
216,소설가의 영화,2022-04-21,"96,262,570",0.0%,"10,574",66,"1,820",한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
217,페르시아어 수업,2022-12-15,"98,804,593",0.0%,"10,547",40,570,러시아,러시아,(주)영화사 진진
218,킹 리차드,2022-03-24,"103,250,100",0.0%,"10,504",156,"2,234",미국,미국,워너브러더스 코리아(주)
219,멘,2022-07-13,"95,589,560",0.0%,"10,474",96,"1,128",미국,미국,판씨네마(주)
220,풀타임,2022-08-18,"95,522,698",0.0%,"10,285",59,997,프랑스,프랑스,주식회사 슈아픽처스
221,EBS 댄스파티!,,"60,862,000",0.0%,"10,244",21,219,한국,한국,(주)에픽캔
222,귀멸의 칼날: 장구저택 편,2022-09-15,"100,213,500",0.0%,"10,205",100,"1,276",일본,일본,(주)박수엔터테인먼트
223,위대한 침묵,2022-06-29,"94,328,670",0.0%,"10,098",48,607,한국,한국,"(주)지티지그룹,와이드 릴리즈(주)"
224,극장판 시그널,2022-03-31,"61,115,200",0.0%,"10,041",90,"1,148",일본,일본,트윈플러스파트너스(주)
225,라라랜드,2016-12-07,"97,312,000",0.0%,"9,967",5,260,미국,미국,판씨네마(주)
226,캐릭터,2022-10-19,"77,245,700",0.0%,"9,833",126,"1,554",일본,일본,트윈플러스파트너스(주)
227,미시즈 해리스 파리에 가다,2022-11-02,"89,715,400",0.0%,"9,738",144,"1,739",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
228,프랑스,2022-01-13,"91,127,190",0.0%,"9,666",54,"1,240",프랑스,프랑스,M&M 인터내셔널
229,9명의 번역가,2022-09-14,"99,855,408",0.0%,"9,553",99,"1,303",프랑스,프랑스,(주)이놀미디어
230,신데렐라 2: 마법에 걸린 왕자,2021-12-22,"84,516,570",0.0%,"9,549",190,917,미국,미국,(주)박수엔터테인먼트
231,매스,2022-05-18,"88,134,300",0.0%,"9,486",68,"1,071",미국,미국,오드
232,패러렐 마더스,2022-03-31,"87,552,800",0.0%,"9,477",88,"1,317",스페인,스페인,(주)스튜디오디에이치엘
233,"굿 럭 투 유, 리오 그랜드",2022-08-11,"91,674,216",0.0%,"9,447",46,856,영국,영국,"(주)무비다이브,(주)퍼스트런"
234,내 친한 친구의 아침식사,2022-11-10,"71,845,900",0.0%,"9,319",140,"1,388",대만,대만,(주)팝엔터테인먼트
235,베르네 부인의 장미정원,2022-06-09,"82,414,400",0.0%,"9,094",37,720,프랑스,프랑스,찬란
236,비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3,2022-07-27,"149,441,500",0.0%,"9,060",18,331,한국,한국,씨제이 씨지브이(CJ CGV)(주)
237,아마겟돈 타임,2022-11-23,"77,415,848",0.0%,"8,997",186,"1,842",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
238,애프터 미투,2022-10-06,"64,296,698",0.0%,"8,979",71,717,한국,한국,(주)영화사 그램
239,경아의 딸,2022-06-16,"61,878,100",0.0%,"8,897",54,"1,014",한국,한국,㈜인디스토리
240,쿠폰의 여왕,2022-04-27,"64,732,700",0.0%,"8,896",180,"1,476",미국,미국,"(주)영화특별시에스엠씨,주식회사 왓챠"
241,물방울을 그리는 남자,2022-09-28,"78,650,000",0.0%,"8,762",47,980,한국,한국,(주)영화사 진진
242,"파리, 13구",2022-05-12,"84,772,760",0.0%,"8,704",59,"1,092",프랑스,프랑스,"찬란,(주)하이스트레인저"
243,사랑은 비를 타고,,"78,757,265",0.0%,"8,698",33,698,미국,미국,워너브러더스 코리아(주)
244,쓰리: 아직 끝나지 않았다,2022-04-21,"59,127,000",0.0%,"8,573",77,579,한국,한국,필름다빈
245,수프와 이데올로기,2022-10-20,"76,708,550",0.0%,"8,367",45,946,한국,한국,(주)엣나인필름
246,비욘드 라이브 더 무비 : 샤이니 월드,2022-06-29,"133,198,500",0.0%,"8,325",13,172,한국,한국,씨제이 씨지브이(CJ CGV)(주)
247,바커스: 고양이를 조심해!,2022-10-27,"66,914,152",0.0%,"8,229",181,770,러시아,러시아,"와이드 릴리즈(주),(주)태양미디어그룹"
248,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,2021-12-09,"82,748,600",0.0%,"8,178",34,795,일본,일본,(주)애니플러스
249,테넷,2020-08-26,"120,044,500",0.0%,"8,133",20,323,미국,미국,워너브러더스 코리아(주)
250,같은 속옷을 입는 두 여자,2022-11-10,"73,295,392",0.0%,"8,076",53,982,한국,한국,찬란
251,십센치 : 권정열 인 시네마,2022-10-08,"182,562,000",0.0%,"7,977",20,187,한국,한국,씨제이 씨지브이(CJ CGV)(주)
252,둠둠,2022-09-15,"64,874,099",0.0%,"7,894",74,760,한국,한국,(주)영화사 진진
253,유체이탈자,2021-11-24,"43,161,000",0.0%,"7,831",6,92,한국,한국,"주식회사 에이비오엔터테인먼트,플러스엠 엔터테인먼트"
254,인어가 잠든 집,2022-01-28,"70,331,730",0.0%,"7,819",90,"1,031",일본,일본,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
255,만인의 연인,2022-12-01,"63,262,300",0.0%,"7,770",52,479,한국,한국,(주)시네마달
256,램,2021-12-29,"79,252,320",0.0%,"7,765",118,"1,002",기타,기타,오드
257,덩케르크,2017-07-20,"126,035,500",0.0%,"7,724",17,182,미국,"미국,영국",워너브러더스 코리아(주)
258,놈이 우리 안에 있다,2022-11-23,"53,874,793",0.0%,"7,542",91,691,미국,미국,(주)영화사오원
259,베르히만 아일랜드,2022-08-04,"69,443,598",0.0%,"7,523",45,784,프랑스,"프랑스,벨기에,독일,스웨덴,멕시코",찬란
260,애프터: 에버 해피,2022-09-21,"66,231,200",0.0%,"7,499",128,"1,856",미국,미국,판씨네마(주)
261,성적표의 김민영,2022-09-08,"70,174,161",0.0%,"7,410",48,"1,012",한국,한국,(주)엣나인필름
262,이공삼칠,2022-06-08,"70,013,820",0.0%,"7,386",89,968,한국,한국,(주)씨네필운
263,뮤지컬 킹키부츠 라이브,2022-04-28,"132,475,000",0.0%,"7,379",47,373,영국,영국,CGV ICECON
264,레벤느망,2022-03-10,"65,665,170",0.0%,"7,273",64,"1,086",프랑스,프랑스,"(주)영화특별시에스엠씨,주식회사 왓챠"
265,에펠,2022-03-23,"66,593,890",0.0%,"7,209",182,"1,361",프랑스,프랑스,"주식회사 블루필름웍스,(주)플레이그램"
266,극장판 금빛 모자이크 땡큐!!,2022-03-09,"35,868,000",0.0%,"7,171",60,653,일본,일본,메가박스중앙(주)
267,노스맨,2022-08-31,"64,057,299",0.0%,"7,048",39,553,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
268,창밖은 겨울,2022-11-24,"55,492,992",0.0%,"7,047",55,795,한국,한국,(주)영화사 진진
269,에이핑크 스페셜 무비 : 혼,,"34,988,500",0.0%,"6,995",36,503,한국,한국,씨제이 씨지브이(CJ CGV)(주)
270,매드 맥스: 분노의 도로,2015-05-14,"144,279,500",0.0%,"6,828",20,431,미국,"미국,호주",워너브러더스 코리아(주)
271,홈리스,2022-09-15,"49,834,597",0.0%,"6,824",86,905,한국,한국,그린나래미디어(주)
272,썬다운,2022-08-31,"61,980,899",0.0%,"6,814",45,879,프랑스,프랑스,M&M 인터내셔널
273,코르사주,2022-12-21,"65,163,798",0.0%,"6,753",46,551,프랑스,프랑스,"그린나래미디어(주),(주)플레이그램"
274,아라시 20주년 투어 콘서트 5?20,2022-08-31,"99,114,000",0.0%,"6,741",18,231,일본,일본,찬란
275,세이레,2022-11-24,"52,501,083",0.0%,"6,739",70,549,한국,한국,트윈플러스파트너스(주)
276,오늘부터 우리는!!,2022-04-15,"35,193,700",0.0%,"6,699",21,291,일본,일본,(주)미디어캐슬
277,복지식당,2022-04-14,"48,281,100",0.0%,"6,688",53,898,한국,한국,㈜인디스토리
278,고양이들의 아파트,2022-03-17,"58,489,970",0.0%,"6,680",75,"1,096",한국,한국,"(주)엣나인필름,(주)메타플레이"
279,극장판 가면라이더: 세이버X젠카이저 슈퍼히어로 전기,2022-12-01,"53,611,179",0.0%,"6,471",103,900,일본,일본,트윈플러스파트너스(주)
280,다 잘된 거야,2022-09-07,"59,094,817",0.0%,"6,407",40,817,프랑스,프랑스,(주)더쿱디스트리뷰션
281,드라이,2022-03-30,"53,324,280",0.0%,"6,349",110,"1,069",호주,호주,(주)영화사 진진
282,굿 보스,2022-02-10,"56,340,220",0.0%,"6,335",85,"1,017",스페인,스페인,(주)디스테이션
283,아이의 노랫소리를 들려줘,2022-09-22,"58,092,382",0.0%,"6,294",106,796,일본,일본,(주)라이크콘텐츠
284,거래완료,2022-10-06,"57,709,099",0.0%,"6,289",72,761,한국,한국,(주)스튜디오디에이치엘
285,300: 전사의 귀환,2021-03-22,"31,310,000",0.0%,"6,262",2,65,미국,미국,(주)영화사 안다미로
286,더 노비스,2022-05-25,"54,131,600",0.0%,"6,244",52,796,미국,미국,(주)영화사 진진
287,썬더버드,2022-09-21,"52,757,800",0.0%,"6,227",99,901,한국,한국,(주)트리플픽쳐스
288,리디밍 러브,2022-03-23,"48,410,470",0.0%,"6,134",118,935,미국,미국,(주)까멜리아이엔티
289,바이러스 Z: 백신 대참사,2021-03-29,"30,470,000",0.0%,"6,094",2,63,미국,미국,(주)영화사 안다미로
290,브이 포 벤데타,2006-03-16,"55,725,689",0.0%,"6,073",40,763,미국,미국,워너브러더스 코리아(주)
291,전투왕,2022-02-17,"62,190,610",0.0%,"6,044",41,519,한국,한국,"(주)씨네포트,주식회사 블루필름웍스"
292,멋진 세계,2022-08-11,"57,624,300",0.0%,"6,016",47,746,일본,일본,(주)엣나인필름
293,로망스 돌,2022-04-01,"31,168,700",0.0%,"5,949",7,249,일본,일본,(주)미디어캐슬
294,도어맨,2022-03-16,"50,245,300",0.0%,"5,888",130,"1,249",미국,미국,(주)블루라벨픽쳐스
295,죽어도 자이언츠,2022-10-27,"58,248,407",0.0%,"5,813",69,757,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
296,장화신은 고양이: 끝내주는 모험,2023-01-04,"56,317,000",0.0%,"5,778",21,25,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
297,탑,2022-11-03,"54,374,293",0.0%,"5,777",57,978,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
298,라 비 앙 로즈,2007-11-21,"56,929,295",0.0%,"5,738",40,584,프랑스,"프랑스,영국,체코","(주)영화사 안다미로,(주)블룸즈베리리소시스리미티드,(주)프라임엔터테인먼트"
299,원 세컨드,2022-01-27,"50,859,200",0.0%,"5,716",42,814,중국,중국,찬란
299,극장판 천재 추리 탐정 셜록홈즈,2022-01-27,"50,762,300",0.0%,"5,716",134,"1,170",홍콩,홍콩,(주)넥스트엔터테인먼트월드(NEW)
301,기예르모 델토로의 피노키오,2022-11-23,"52,077,500",0.0%,"5,715",57,581,미국,미국,씨제이 씨지브이(CJ CGV)(주)
302,"그 겨울, 나는",2022-11-30,"42,836,793",0.0%,"5,689",27,409,한국,한국,(주)더쿱디스트리뷰션
303,바이킹: 블러드 워,2021-04-05,"28,375,000",0.0%,"5,675",1,59,미국,미국,(주)영화사 안다미로
304,걸즈 앤 판처 최종장 제3화,2022-01-12,"55,892,500",0.0%,"5,660",43,"1,078",일본,일본,(주)디스테이션
305,노 맨스 랜드,2021-03-22,"28,286,000",0.0%,"5,657",2,60,미국,미국,(주)영화사 안다미로
306,더 퍼스트 슬램덩크,2023-01-04,"57,778,000",0.0%,"5,635",11,24,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
307,재춘언니,2022-03-31,"35,342,500",0.0%,"5,630",44,502,한국,한국,(주)시네마달
308,어웨이크,2022-08-24,"42,708,198",0.0%,"5,367",72,599,한국,한국,"주식회사 엔픽플,트윈플러스파트너스(주)"
309,알카라스의 여름,2022-11-03,"48,007,493",0.0%,"5,360",44,709,스페인,스페인,(주)영화사 진진
310,벰: 비컴 휴먼,2022-06-16,"27,195,500",0.0%,"5,279",5,184,일본,일본,(주)미디어캐슬
311,뱅크시,2022-08-11,"43,566,999",0.0%,"5,247",35,602,영국,영국,(주)마노엔터테인먼트
312,애니멀 체인지,2022-02-09,"38,658,440",0.0%,"5,239",155,958,중국,중국,와이드 릴리즈(주)
313,모가디슈,2021-07-28,"43,426,896",0.0%,"5,218",96,"1,315",한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
314,미친 능력,2022-06-29,"49,630,710",0.0%,"5,194",110,954,미국,미국,(주)제이앤씨미디어그룹
315,매미소리,2022-02-24,"48,338,770",0.0%,"5,132",70,702,한국,한국,(주)드림팩트엔터테인먼트
316,워 히어로: 솔져 오브 갓,2021-04-19,"25,380,000",0.0%,"5,076",1,55,미국,미국,(주)영화사 안다미로
317,사일런스 앤드 다크니스,2021-05-24,"25,355,000",0.0%,"5,071",1,54,미국,미국,(주)영화사 안다미로
318,가가린,2022-12-22,"48,359,087",0.0%,"4,947",41,381,프랑스,프랑스,(주)엣나인필름
319,파라다이스 하이웨이,2022-08-24,"43,392,800",0.0%,"4,904",53,499,미국,미국,판씨네마(주)
320,해탄적일천,2022-01-06,"45,827,240",0.0%,"4,778",44,755,대만,대만,(주)에이썸엔터테인먼트
320,옆집사람,2022-11-03,"38,862,757",0.0%,"4,778",72,786,한국,한국,(주)디스테이션
322,B컷,2022-03-30,"36,525,500",0.0%,"4,763",84,"1,042",한국,한국,TCO(주)더콘텐츠온
323,그녀가 말했다,2022-11-30,"37,912,300",0.0%,"4,757",88,752,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
324,BIFAN2022 부천 초이스: 단편 2,,"23,650,000",0.0%,"4,730",1,26,기타,기타,
325,아이를 위한 아이,2022-07-21,"39,818,300",0.0%,"4,682",51,654,한국,한국,(주)트리플픽쳐스
326,태어나길 잘했어,2022-04-14,"39,017,300",0.0%,"4,680",50,951,한국,한국,그린나래미디어(주)
327,나를 죽여줘,2022-10-19,"39,655,296",0.0%,"4,636",112,"1,112",한국,한국,(주)트리플픽쳐스
328,비긴 어게인,2014-08-13,"41,915,700",0.0%,"4,626",2,70,미국,미국,판씨네마(주)
329,낮과 달,2022-10-20,"37,654,098",0.0%,"4,612",52,679,한국,한국,찬란
330,로보카폴리 안전교실 교통편,2022-09-19,"27,590,000",0.0%,"4,597",16,64,한국,한국,(주)로이비쥬얼
331,너의 이름은.,2017-01-04,"37,366,871",0.0%,"4,572",5,456,일본,일본,플러스엠 엔터테인먼트
332,화이트 노이즈,2022-12-07,"36,283,700",0.0%,"4,532",62,667,미국,미국,씨제이 씨지브이(CJ CGV)(주)
333,킹덤2: 아득한 대지로,2022-11-16,"37,839,200",0.0%,"4,526",112,953,미국,미국,"(주)이놀미디어,(주)플레이그램"
334,BIFAN2022 엑스라지 4,,"22,540,000",0.0%,"4,508",1,28,기타,기타,
335,사랑 후의 두 여자,2022-03-30,"38,200,180",0.0%,"4,422",55,764,영국,영국,판씨네마(주)
336,코코순이,2022-08-25,"40,166,900",0.0%,"4,415",50,425,한국,한국,커넥트픽쳐스(주)
337,블루버스데이,2022-01-19,"46,533,900",0.0%,"4,394",43,465,한국,한국,"씨제이 씨지브이(CJ CGV)(주),CGV ICECON"
338,첫번째 아이,2022-11-10,"40,046,897",0.0%,"4,385",59,600,한국,한국,(주)더쿱디스트리뷰션
339,에이비식스 : 테이크 어 챈스,2022-10-05,"43,579,000",0.0%,"4,358",16,212,한국,한국,씨제이 씨지브이(CJ CGV)(주)
340,퍼스트 러브,2022-05-16,"23,504,800",0.0%,"4,333",8,221,일본,일본,(주)미디어캐슬
341,보일링 포인트,2022-08-04,"43,881,553",0.0%,"4,320",41,604,영국,영국,(주)이놀미디어
342,펄프 픽션,1994-09-10,"50,381,400",0.0%,"4,275",15,167,미국,미국,
343,노웨어 스페셜,2021-12-29,"39,172,400",0.0%,"4,258",58,642,이탈리아,이탈리아,"그린나래미디어(주),(주)인터파크"
344,카고,2022-09-15,"38,870,078",0.0%,"4,231",217,810,미국,미국,와이드 릴리즈(주)
345,프렌치 디스패치,2021-11-18,"44,114,600",0.0%,"4,225",17,266,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
346,녹색광선,,"40,976,700",0.0%,"4,221",14,353,프랑스,프랑스,(주)영화사 안다미로
347,초선,2022-11-03,"33,585,796",0.0%,"4,118",41,452,한국,한국,커넥트픽쳐스(주)
348,극장판 이세계 콰르텟: 어나더 월드,2022-10-13,"43,182,100",0.0%,"4,069",50,618,일본,일본,워터홀컴퍼니(주)
348,윤시내가 사라졌다,2022-06-08,"37,233,200",0.0%,"4,069",51,742,한국,한국,"(주)블루라벨픽쳐스,디스트릭 몽"
