순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
201,언플랜드,2020-12-17,"111,086,670",0.0%,"12,964",281,"2,715",미국,미국,(주)영화사오원
202,사랑하고 있습니까,2020-03-25,"102,673,840",0.0%,"12,878",295,"3,675",한국,한국,주식회사 블루필름웍스
203,라라걸,2020-04-15,"108,984,460",0.0%,"12,835",187,"2,509",호주,호주,판씨네마(주)
204,러브 액츄얼리,2003-12-05,"114,496,130",0.0%,"12,786",232,"2,634",미국,"미국,영국","(주)제이앤씨미디어그룹,와이드 릴리즈(주),UIP코리아,(유)조이앤시네마"
205,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"102,699,510",0.0%,"12,737",55,"1,472",일본,일본,동우에이앤이(주)
206,그레텔과 헨젤,2020-07-08,"112,964,540",0.0%,"12,615",325,"2,958",캐나다,캐나다,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
207,바이올렛 에버가든 ? 영원과 자동 수기 인형 -,2020-03-26,"110,260,370",0.0%,"12,477",62,"1,774",일본,일본,(주)라이크콘텐츠
208,세인트 아가타,2020-03-19,"109,460,080",0.0%,"12,450",390,"3,891",미국,미국,(주)디스테이션
209,나의 소녀시대,2016-05-12,"106,036,100",0.0%,"12,441",146,"2,838",대만,대만,오드
210,레미제라블: 뮤지컬 콘서트,2020-05-13,"162,921,920",0.0%,"12,426",339,"3,273",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
211,레옹 디 오리지널,2020-06-11,"76,130,900",0.0%,"12,403",130,"1,360",프랑스,프랑스,(주)제이앤씨미디어그룹
212,너는 달밤에 빛나고,2020-06-10,"109,578,000",0.0%,"12,382",178,"2,535",일본,일본,"(주)이수C&E,(주)콘텐츠판다"
213,아이 캔 온리 이매진,2018-06-21,"79,497,660",0.0%,"12,361",134,"1,223",미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
214,100% 울프: 푸들이 될 순 없어,2020-12-24,"98,961,220",0.0%,"12,357",370,"2,234",호주,호주,(주)팝엔터테인먼트
215,라이프 오브 파이,2013-01-01,"74,057,500",0.0%,"12,263",102,"1,421",미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)"
216,마티아스와 막심,2020-07-23,"109,902,920",0.0%,"12,251",91,"1,477",캐나다,캐나다,(주)엣나인필름
217,걸후드,2020-11-12,"104,726,500",0.0%,"12,153",175,"2,311",프랑스,프랑스,(주)영화특별시에스엠씨
218,시크릿 가든,2020-08-19,"101,869,660",0.0%,"12,137",267,"2,809",영국,영국,(주)이수C&E
219,덩케르크,2017-07-20,"117,630,000",0.0%,"12,033",17,517,미국,"미국,영국",워너브러더스 코리아(주)
220,슬럼독 밀리어네어,2009-03-19,"85,070,800",0.0%,"11,868",129,"2,414",영국,"영국,미국","(주)영화특별시에스엠씨,CJ ENM"
221,나이트 헌터,2020-01-29,"74,513,100",0.0%,"11,849",141,"1,527",캐나다,캐나다,와이드 릴리즈(주)
222,나는보리,2020-05-21,"84,771,360",0.0%,"11,830",158,"1,828",한국,한국,(주)영화사 진진
223,싱 스트리트,2016-05-19,"59,171,500",0.0%,"11,741",129,"1,563",아일랜드,"아일랜드,영국,미국",(주)이수C&E
224,워터 릴리스,2020-08-13,"99,965,032",0.0%,"11,692",89,"1,209",프랑스,프랑스,(주)영화특별시에스엠씨
225,어벤져스,2012-04-26,"70,571,980",0.0%,"11,461",382,"2,813",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,한국소니픽쳐스릴리징브에나비스타영화㈜"
226,목격자-눈이 없는 아이,2020-01-29,"29,313,900",0.0%,"11,235",43,326,중국,중국,(주)드림팩트엔터테인먼트
227,라스트 풀 메저,2020-05-20,"88,807,180",0.0%,"11,223",333,"3,456",미국,미국,(주)삼백상회
228,리플레이,2020-12-16,"91,594,370",0.0%,"11,106",242,"2,263",미국,미국,(주)다자인소프트
229,잔칫날,2020-12-02,"85,579,490",0.0%,"11,057",240,"3,059",한국,한국,(주)트리플픽쳐스
230,교실 안의 야크,2020-09-30,"93,522,740",0.0%,"11,020",30,"1,067",기타,기타,주식회사 슈아픽처스
231,스파이즈,2020-01-15,"81,267,560",0.0%,"11,000",224,"1,373",프랑스,프랑스,(주)팝엔터테인먼트
232,루팡 3세: 더 퍼스트,2020-05-21,"80,053,500",0.0%,"10,859",132,"1,896",일본,일본,(주)넥스트엔터테인먼트월드(NEW)
233,"미안해요, 리키",2019-12-19,"86,223,380",0.0%,"10,648",56,786,프랑스,프랑스,(주)영화사 진진
234,너와 파도를 탈 수 있다면,2020-07-08,"91,242,980",0.0%,"10,498",257,"2,183",일본,일본,플러스엠 엔터테인먼트
235,"아무튼, 아담",2020-07-02,"72,127,500",0.0%,"10,479",110,"1,386",미국,미국,"(주)비싸이드 픽쳐스,주식회사 모쿠슈라픽쳐스,필립 스튜디오"
236,뱅가드,2020-12-30,"79,286,900",0.0%,"10,380",233,968,중국,중국,(주)디스테이션
237,전망좋은 방,1989-06-24,"87,495,180",0.0%,"10,366",46,"1,047",영국,영국,알토미디어(주)
238,도망친 여자,2020-09-17,"86,428,240",0.0%,"10,267",143,"2,052",한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
239,캐롤,2016-02-04,"54,467,000",0.0%,"10,263",124,"1,701",미국,"미국,영국",CGV아트하우스
240,테스와 보낸 여름,2020-09-10,"91,018,250",0.0%,"10,192",194,"1,975",네덜란드,네덜란드,(주)팝엔터테인먼트
241,안티고네,2020-11-19,"89,291,450",0.0%,"10,179",130,"1,422",캐나다,캐나다,"그린나래미디어(주),(주)키다리이엔티"
242,소년 아메드,2020-07-30,"79,983,687",0.0%,"10,178",82,"1,248",프랑스,프랑스,(주)영화사 진진
243,프란시스 하,2014-07-17,"73,256,590",0.0%,"9,514",68,"1,346",미국,미국,그린나래미디어(주)
244,69세,2020-08-20,"76,642,190",0.0%,"9,511",105,"1,851",한국,한국,(주)엣나인필름
245,마이 리틀 포니: 레인보우 로드 트립,2020-10-29,"75,120,740",0.0%,"9,500",226,"1,404",미국,미국,(주)박수엔터테인먼트
246,갱,2020-01-16,"15,304,640",0.0%,"9,463",53,437,한국,한국,(주)삼백상회
247,카일라스 가는 길,2020-09-03,"71,290,540",0.0%,"9,389",47,"1,174",한국,한국,(주)영화사 진진
248,딥워터,2020-07-09,"80,198,260",0.0%,"9,300",264,"2,030",기타,기타,(주)팝엔터테인먼트
249,존 윅: 특별판,2017-03-30,"81,292,120",0.0%,"9,228",166,"1,411",미국,미국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마"
250,델마와 루이스,1993-11-27,"46,615,500",0.0%,"9,203",60,"1,021",미국,미국,(주)드림팩트엔터테인먼트
251,어벤져스: 에이지 오브 울트론,2015-04-23,"54,676,880",0.0%,"9,167",365,"2,566",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아(주)"
252,요가학원 : 죽음의 쿤달리니,2020-11-18,"79,973,140",0.0%,"9,128",267,"2,248",한국,한국,(주)스마일이엔티
253,슈퍼 레이스,2020-07-23,"70,348,180",0.0%,"9,043",209,"1,044",캐나다,캐나다,(주)영화사 빅
254,로마의 휴일,,"66,360,500",0.0%,"8,941",67,988,미국,"미국,이탈리아",
255,페임,2009-09-24,"65,273,180",0.0%,"8,938",177,"2,148",미국,미국,"(주)다자인소프트,롯데쇼핑㈜롯데엔터테인먼트"
256,부니베어: 원시시대 대모험,2020-10-22,"69,146,700",0.0%,"8,918",216,"1,089",중국,중국,(주)라이크콘텐츠
257,씨 피버,2020-05-13,"77,214,460",0.0%,"8,915",278,"2,414",아일랜드,"아일랜드,스웨덴,벨기에,영국",(주)팝엔터테인먼트
258,죽이는 여자,2020-08-23,"35,852,000",0.0%,"8,858",17,104,미국,미국,(주)영화사 안다미로
259,세인트 주디,2020-07-29,"72,969,360",0.0%,"8,820",151,"1,402",미국,미국,"(주)미로스페이스,주식회사 제이씨엔터웍스"
260,트로이 디렉터스 컷,2020-07-03,"73,499,560",0.0%,"8,679",159,"1,166",미국,미국,판씨네마(주)
261,지저귀는 새는 날지 않는다,2020-07-16,"77,445,000",0.0%,"8,639",81,"1,038",일본,일본,(주)팝엔터테인먼트
262,하이큐!! 또 다른 도전,2020-05-14,"69,455,900",0.0%,"8,464",142,"1,832",일본,일본,(주)삼백상회
263,무협: 더 코드,2020-06-22,"35,376,040",0.0%,"8,371",19,109,미국,미국,(주)영화사 안다미로
264,레플리카,2019-09-25,"63,683,000",0.0%,"8,102",13,87,미국,미국,(주)제이앤씨미디어그룹
265,피아니스트의 마지막 인터뷰,2020-11-19,"67,503,110",0.0%,"8,097",55,"1,114",캐나다,캐나다,판씨네마(주)
266,작은 소망,2020-08-13,"67,158,000",0.0%,"8,053",151,"1,348",대만,"대만,중국",(주)콘텐츠판다
267,할로윈: 살인마 잭,2020-07-21,"39,400,520",0.0%,"7,985",16,110,영국,영국,(주)영화사 안다미로
268,그링고,2020-03-05,"43,189,500",0.0%,"7,816",45,474,미국,미국,(주)영화사 진진
269,로건,2017-03-01,"52,607,240",0.0%,"7,716",259,"2,156",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
270,이누야시키 : 히어로 VS 빌런,2020-04-22,"60,696,320",0.0%,"7,565",185,"1,694",일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹"
271,고스트 오브 워,2020-09-02,"64,089,960",0.0%,"7,531",228,"1,987",영국,영국,THE 픽쳐스
272,BIAF2020 BIAF 클래식,,"45,000,000",0.0%,"7,500",5,68,기타,기타,
273,더 렌탈 : 소리없는 감시자,2020-09-16,"60,294,280",0.0%,"7,476",245,"1,761",미국,미국,(주)제이앤씨미디어그룹
274,트루먼 쇼,1998-10-24,"37,811,500",0.0%,"7,462",104,"1,234",미국,미국,주식회사 해리슨앤컴퍼니
275,문신을 한 신부님,2020-02-13,"60,635,820",0.0%,"7,450",57,741,폴란드,"폴란드,프랑스",알토미디어(주)
276,조커,2019-10-02,"62,016,680",0.0%,"7,434",67,890,미국,미국,워너브러더스 코리아(주)
277,맨슨 패밀리,2020-06-15,"29,922,000",0.0%,"7,396",11,86,영국,"영국,미국",(주)영화사 안다미로
278,종이꽃,2020-10-22,"61,393,310",0.0%,"7,324",256,"2,128",한국,한국,(주)스튜디오 보난자
279,엘라 벨라 빙고: 친구 찾기 대작전,2020-08-12,"57,574,860",0.0%,"7,316",180,"1,139",노르웨이,노르웨이,(주)박수엔터테인먼트
280,썸머 85,2020-12-24,"63,486,390",0.0%,"7,287",126,996,기타,기타,찬란
281,신과 나: 100일간의 거래,2020-04-08,"61,203,100",0.0%,"7,285",240,"2,209",기타,기타,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)"
282,기묘한 이야기: 리플레이,2020-08-23,"29,759,040",0.0%,"7,266",14,92,미국,미국,(주)영화사 안다미로
283,블러드: 궁금한 이야기,2020-06-15,"29,791,000",0.0%,"7,265",11,84,영국,영국,(주)영화사 안다미로
284,남과 여: 여전히 찬란한,2020-10-15,"59,843,900",0.0%,"7,111",69,941,프랑스,프랑스,(주)팝엔터테인먼트
285,미드나이트 스카이,2020-12-09,"61,177,160",0.0%,"7,101",257,"2,526",미국,미국,플러스엠 엔터테인먼트
286,로미오와 줄리엣,1996-12-28,"54,874,000",0.0%,"6,965",57,551,미국,미국,"이십세기폭스코리아(주),(주)프레인글로벌"
287,엣지 오브 투모로우,2014-06-04,"54,037,000",0.0%,"6,906",38,"1,217",미국,미국,워너브러더스 코리아(주)
288,월드 워 Z,2013-06-20,"34,438,000",0.0%,"6,811",125,"2,008",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
289,몽마르트 파파,2020-01-09,"50,090,970",0.0%,"6,783",42,690,한국,한국,(주)트리플픽쳐스
290,지구 침공: 컨테이젼,2020-06-08,"33,638,000",0.0%,"6,716",18,98,영국,"영국,프랑스",(주)영화사 안다미로
291,바스켓볼 다이어리,2000-04-29,"52,888,000",0.0%,"6,695",55,518,미국,미국,미디어필름인터내셔날(주)
292,아내를 죽였다,2019-12-11,"37,252,000",0.0%,"6,578",16,47,한국,한국,(주)케이티알파
293,말할 수 없는 비밀,2008-01-10,"32,912,500",0.0%,"6,539",108,"1,396",대만,"대만,홍콩","(주)엔케이컨텐츠,(주)디스테이션,(주)스폰지이엔티"
294,아디오스,2020-07-22,"48,029,220",0.0%,"6,526",150,"1,364",스페인,스페인,(주)이놀미디어
295,분노의 질주: 더 익스트림,2017-04-12,"63,421,000",0.0%,"6,445",35,972,미국,"미국,일본,프랑스,캐나다",유니버설픽쳐스인터내셔널 코리아(유)
296,헌트,2020-04-23,"47,535,240",0.0%,"6,415",30,367,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
297,인비저블 라이프,2020-06-24,"51,596,470",0.0%,"6,358",49,802,기타,기타,(주)삼백상회
298,사냥의 시간: 데스 게임,2020-06-22,"24,370,520",0.0%,"6,337",14,105,미국,미국,(주)영화사 안다미로
299,에릭 클랩튼: 기타의 신,2020-01-23,"48,550,462",0.0%,"6,245",28,484,영국,영국,(주)영화사 진진
300,그린 북,2019-01-09,"34,368,500",0.0%,"6,129",100,"1,432",미국,미국,CGV아트하우스
301,환상의 마로나,2020-06-11,"56,862,960",0.0%,"6,057",48,722,프랑스,프랑스,찬란
302,그리고 우린 춤을 추었다,2020-11-25,"52,785,400",0.0%,"6,003",79,"1,130",프랑스,프랑스,(주)엣나인필름
303,알리타: 배틀 엔젤,2019-02-05,"36,215,880",0.0%,"5,992",243,"1,632",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
304,"조금씩, 천천히 안녕",2020-05-27,"47,781,320",0.0%,"5,960",166,"1,439",일본,일본,(주)디스테이션
305,렛 힘 고,2020-11-05,"41,551,000",0.0%,"5,936",47,572,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
306,루키스,2020-05-20,"47,805,080",0.0%,"5,761",277,"2,041",중국,중국,"주식회사 더쿱,(주)영화특별시에스엠씨"
307,티파니에서 아침을,2011-08-26,"42,962,000",0.0%,"5,754",55,768,미국,미국,주식회사 마운틴픽쳐스
308,미션,1986-12-24,"34,649,500",0.0%,"5,752",25,430,영국,영국,"주식회사 더쿱,(주)피터팬픽쳐스"
309,차일드 인 타임,2020-01-09,"48,693,920",0.0%,"5,744",75,674,영국,영국,(주)팝엔터테인먼트
310,나이스 걸 라이크 유,2020-11-18,"48,068,200",0.0%,"5,720",149,"1,457",미국,미국,(주)영화사 빅
311,언어의 정원,2013-08-14,"28,714,500",0.0%,"5,669",132,"1,514",일본,일본,"(주)미디어캐슬,(주)팝엔터테인먼트"
311,윤희에게,2019-11-14,"44,758,108",0.0%,"5,669",15,633,한국,한국,(주)리틀빅픽쳐스
313,신의 은총으로,2020-01-16,"44,147,760",0.0%,"5,666",41,495,프랑스,프랑스,찬란
314,마르지엘라,2020-09-30,"51,368,170",0.0%,"5,637",31,627,기타,기타,하준사
315,데드풀,2016-02-17,"37,787,500",0.0%,"5,577",237,"1,881",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
316,부력,2020-06-25,"46,229,660",0.0%,"5,543",90,910,호주,호주,(주)영화사 그램
317,온다,2020-03-26,"45,343,840",0.0%,"5,519",163,"1,360",일본,일본,(주)트리플픽쳐스
318,불량한 가족,2020-07-09,"46,964,940",0.0%,"5,477",161,"1,174",한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
319,1942: 언노운 배틀,2020-07-29,"43,025,100",0.0%,"5,399",121,988,러시아,러시아,(주)제이앤씨미디어그룹
320,나이팅게일,2020-12-30,"40,345,470",0.0%,"5,362",329,872,호주,호주,(주)제이앤씨미디어그룹
321,마션,2015-10-08,"29,893,580",0.0%,"5,279",274,"1,742",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
322,극장판 시로바코,2020-08-20,"45,865,490",0.0%,"5,267",64,941,일본,일본,(주)애니플러스
323,에이브의 쿠킹 다이어리,2020-06-24,"39,993,060",0.0%,"5,213",56,664,브라질,브라질,(주)영화사 진진
324,공포분자,2020-09-17,"41,037,630",0.0%,"5,199",52,773,기타,기타,(주)에이썸엔터테인먼트
324,젊은이의 양지,2020-10-28,"44,082,770",0.0%,"5,199",108,926,한국,한국,(주)리틀빅픽쳐스
326,사랑이 뭘까,2020-04-09,"46,341,480",0.0%,"5,192",132,"1,228",일본,일본,(주)엣나인필름
327,동감,2000-05-27,"40,621,500",0.0%,"5,152",108,"1,618",한국,한국,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)"
328,후쿠오카,2020-08-27,"41,973,020",0.0%,"5,145",101,"1,371",한국,한국,"(주)률필름,㈜인디스토리"
329,비독: 파리의 황제,2020-09-17,"44,661,660",0.0%,"5,120",182,"1,480",프랑스,프랑스,"(주)영화특별시에스엠씨,주식회사 더쿱"
330,엠마,2020-02-27,"34,655,000",0.0%,"5,094",18,446,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
331,이장,2020-03-25,"40,593,040",0.0%,"5,070",82,"1,219",한국,한국,㈜인디스토리
332,"내 어깨 위 고양이, 밥 2",2020-12-24,"43,549,620",0.0%,"5,031",202,"1,265",영국,영국,(주)영화특별시에스엠씨
333,에브리타임 아이 다이,2020-10-21,"41,423,970",0.0%,"5,009",140,"1,161",미국,미국,(주)다자인소프트
334,트랜짓,2020-07-02,"42,600,160",0.0%,"4,961",42,684,독일,독일,M&M 인터내셔널
335,졸업,1971-06-19,"38,632,200",0.0%,"4,892",44,504,미국,미국,시네마 뉴원
336,걸즈 앤 판처 최종장,2020-03-12,"46,050,000",0.0%,"4,850",11,421,일본,일본,(주)디스테이션
337,쉰들러 리스트,1994-03-05,"24,385,000",0.0%,"4,838",123,"1,188",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
338,존 윅,2015-01-21,"25,639,500",0.0%,"4,832",116,"1,223",미국,미국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(주)나이너스엔터테인먼트"
339,지니어스 독,2020-09-16,"37,463,400",0.0%,"4,828",142,"1,214",미국,미국,(주)키다리이엔티
340,리벤지,2020-05-06,"40,284,300",0.0%,"4,814",143,"1,284",프랑스,프랑스,(주)팝엔터테인먼트
341,불한당: 나쁜 놈들의 세상,2017-05-17,"25,501,500",0.0%,"4,791",59,683,한국,한국,(주)씨제이이엔엠
342,슈팅걸스,2020-05-06,"37,452,560",0.0%,"4,773",207,"1,631",한국,한국,(주)영화사오원
343,봉쇄수도원 카르투시오,2020-11-19,"40,231,710",0.0%,"4,732",125,"1,073",한국,한국,커넥트픽쳐스(주)
344,트롤 킹,2020-10-07,"36,520,010",0.0%,"4,728",190,872,기타,기타,(주)박수엔터테인먼트
345,팔로우 미,2020-10-22,"38,775,300",0.0%,"4,715",138,"1,015",미국,미국,(주)디스테이션
346,살인의 추억,2003-04-25,"24,549,640",0.0%,"4,711",99,"1,334",한국,한국,CJ ENM
347,"나는 내일, 어제의 너와 만난다",2017-10-12,"23,586,000",0.0%,"4,682",39,492,일본,일본,(주)디스테이션
348,페뷸러스,2020-11-05,"40,869,780",0.0%,"4,636",71,642,캐나다,캐나다,"(주)싸이더스,찬란"
349,신세계,2013-02-21,"27,126,680",0.0%,"4,590",110,981,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
350,에베레스트,2020-07-22,"38,255,640",0.0%,"4,560",142,"1,155",중국,중국,(주)제이앤씨미디어그룹
351,아무도 없다,2020-09-09,"38,901,450",0.0%,"4,478",122,"1,114",미국,미국,판씨네마(주)
352,트라이얼 오브 더 시카고 7,2020-10-07,"35,893,730",0.0%,"4,412",103,"1,168",미국,미국,플러스엠 엔터테인먼트
